OBJECTID,National Risk Index ID,State Name,State Name Abbreviation,State FIPS Code,County Name,County Type,County FIPS Code,State-County FIPS Code,Census Tract,Census Tract FIPS Code,Population (2020),Building Value ($),Agriculture Value ($),Area (sq mi),Expected Annual Loss - Score - Composite,Expected Annual Loss - Rating - Composite,Expected Annual Loss - State Percentile - Composite,Expected Annual Loss - Total - Composite,Expected Annual Loss - Building Value - Composite,Expected Annual Loss - Population - Composite,Expected Annual Loss - Population Equivalence - Composite,Expected Annual Loss - Agriculture Value - Composite,Expected Annual Loss Rate - Building - Composite,Expected Annual Loss Rate - Population - Composite,Expected Annual Loss Rate - Agriculture - Composite,Expected Annual Loss Rate - National Percentile - Composite,Social Vulnerability and Community Resilience Adjusted Expected Annual Loss Rate - National Percentile - Composite,National Risk Index Version
24097,T15003002204,Hawaii,HI,15,Honolulu,County,003,15003,002204,15003002204,1308,132058991,0,0.02075307,19.1688000563685,Very Low,17.2413793103448,724056.056729047,512035.756864236,0.0154759346501322,212020.304164811,0,0.00435252420371464,1.18317543196729E-05,0,83.6836789816098,86.552983006909,December 2025
24098,T15003002205,Hawaii,HI,15,Honolulu,County,003,15003,002205,15003002205,1888,348422413,0,0.07398573,63.7656481198769,Relatively Moderate,54.4827586206897,1751175.83464796,1196311.79522284,0.0405010247290603,554864.038795126,0,0.00385431475416058,2.14518139454769E-05,0,80.5153016887052,82.9629101114243,December 2025
24099,T15003002206,Hawaii,HI,15,Honolulu,County,003,15003,002206,15003002206,1961,162642507,0,0.04073043,22.2373581980882,Relatively Low,19.3103448275862,783703.507842169,489704.588500612,0.0214597752217633,293998.921821557,0,0.00337994000659674,1.0943281602123E-05,0,74.0810766376213,79.0826822684409,December 2025
24100,T15003002301,Hawaii,HI,15,Honolulu,County,003,15003,002301,15003002301,3250,293853640,0,0.08396934,40.5019141790168,Relatively Low,35.632183908046,1153236.4208889,856956.968908347,0.0216262374053554,296279.452186519,0,0.00327368446528025,6.65422689395551E-06,0,82.7688658195739,82.6251887790898,December 2025
24143,T15003004302,Hawaii,HI,15,Honolulu,County,003,15003,004302,15003004302,3313,483764356,0,0.15177006,42.578152523663,Relatively Low,37.7011494252874,1198553.71996998,1016902.50677045,0.0132592126727176,181651.212979531,0,0.00235968661176694,4.00217708201558E-06,0,84.088827301125,87.3402066759421,December 2025
24144,T15003004401,Hawaii,HI,15,Honolulu,County,003,15003,004401,15003004401,2536,340680166,0,0.18749289,29.8553209479296,Relatively Low,25.5172413793103,931593.993860899,886444.447980009,0.00329558730408691,45149.5460008906,0,0.00292087889695985,1.29952180760525E-06,0,94.7906146511027,90.8517950364477,December 2025
24145,T15003004402,Hawaii,HI,15,Honolulu,County,003,15003,004402,15003004402,2550,304794320,0,1.26316827,22.386499753388,Relatively Low,19.5402298850575,786718.751930149,694023.75723552,0.00676605802433056,92694.9948546287,0,0.00255609119633922,2.65335608797277E-06,0,87.9265800784461,90.9326578906687,December 2025
24146,T15003004500,Hawaii,HI,15,Honolulu,County,003,15003,004500,15003004500,5360,1152513114,0,3.09552126,81.2974140968128,Relatively Moderate,70.3448275862069,2587305.91824789,2357817.22902276,0.0167509990591048,229488.686675136,0,0.00229653536550984,3.12518639162404E-06,0,87.341757286798,87.7706824587064,December 2025
24147,T15003004600,Hawaii,HI,15,Honolulu,County,003,15003,004600,15003004600,3883,807788422,0,2.6802087,68.0332104187707,Relatively Moderate,58.6206896551724,1905753.90096045,1802153.74508608,0.0075620551463479,103600.155404366,0,0.00250439651907142,1.94747750356629E-06,0,91.5376846654297,89.0823255205546,December 2025
24148,T15003004701,Hawaii,HI,15,Honolulu,County,003,15003,004701,15003004701,2305,415642967,0,0.24318723,13.09157526364,Very Low,11.9540229885057,600524.568089369,553499.415997035,0.00343249286406819,47025.1518923342,0,0.00149487750984266,1.48915091716624E-06,0,69.2709678934636,68.6192667641778,December 2025
24237,T15003008627,Hawaii,HI,15,Honolulu,County,003,15003,008627,15003008627,8147,855249825,35453248,28.67483346,95.3096742372642,Relatively High,89.4252873563218,4762748.90942137,4058250.43203689,0.0513638669386039,703684.977589034,813.501017395075,0.00532665692664846,6.3046356865845E-06,2.57579294473962E-05,96.0471616130775,94.8521280011416,December 2025
24238,T15003008628,Hawaii,HI,15,Honolulu,County,003,15003,008628,15003008628,3847,352570005,0,0.2507388,69.1558822838622,Relatively Moderate,60,1950302.33163615,1716536.52622786,0.0170631976157879,233765.806368294,0,0.00546533218934683,4.43545557987728E-06,0,97.5327054513,95.8581570404195,December 2025
24239,T15003008629,Hawaii,HI,15,Honolulu,County,003,15003,008629,15003008629,2110,158468843,0,0.10356957,36.1345327289382,Relatively Low,31.264367816092,1058610.72617399,864462.675821345,0.0141713906381491,194148.051752643,0,0.00612366236081779,6.71629888063939E-06,0,94.5710125184959,91.7186924000809,December 2025
24240,T15003008630,Hawaii,HI,15,Honolulu,County,003,15003,008630,15003008630,2779,258321693,0,0.28391532,26.3733940860089,Relatively Low,22.2988505747126,863350.504544964,779693.670080519,0.00610633814937556,83656.8330744451,0,0.00338822316845189,2.19731491521251E-06,0,94.1670385419358,86.9394598837002,December 2025
24241,T15003008631,Hawaii,HI,15,Honolulu,County,003,15003,008631,15003008631,3226,395010992,0,1.68855843,66.3456795922681,Relatively Moderate,56.7816091954023,1843549.11918839,1641421.56235503,0.0147538362617781,202127.55563336,0,0.00466465824049131,4.57341483626103E-06,0,97.0112971792282,92.8234216878932,December 2025
24242,T15003008632,Hawaii,HI,15,Honolulu,County,003,15003,008632,15003008632,5317,556424387,251217,1.10476704,53.1354956901613,Relatively Low,45.0574712643678,1444231.99246273,1339221.59078535,0.00766379602199237,104994.005790215,16.3946891621823,0.00270181223087683,1.44137596802565E-06,7.32595845290981E-05,91.9263921835733,80.9770135445281,December 2025
24203,T15003007814,Hawaii,HI,15,Honolulu,County,003,15003,007814,15003007814,3416,614023274,0,0.59027943,32.7770862202598,Relatively Low,27.816091954023,991548.659977369,936159.375401078,0.00404301338268548,55389.2832762911,0,0.00171148790789654,1.18355192701566E-06,0,78.6762806209926,78.920956559999,December 2025
24204,T15003007815,Hawaii,HI,15,Honolulu,County,003,15003,007815,15003007815,2034,392270154,0,7.76537307,29.9527914132043,Relatively Low,25.7471264367816,933525.305997444,695742.663518264,0.0173563973785708,237782.64416918,0,0.00199100452386542,8.53313538769458E-06,0,72.3782793527022,54.3029740882119,December 2025
24205,T15003007816,Hawaii,HI,15,Honolulu,County,003,15003,007816,15003007816,3443,478000276,0,4.35558981,30.3133147004251,Relatively Low,25.9770114942529,941483.904039955,797099.353841589,0.0105390182730998,144384.549898367,0,0.00187194544148845,3.06099862709839E-06,0,76.9265096178688,73.1345058447195,December 2025
24206,T15003007817,Hawaii,HI,15,Honolulu,County,003,15003,007817,15003007817,1631,239162169,0,0.29684655,14.5090072104657,Very Low,13.1034482758621,629329.458668987,601410.249117327,0.0020378985314277,27919.2099616595,0,0.00282284621802986,1.24947794692072E-06,0,94.4030814759142,90.7150416800447,December 2025
24207,T15003008001,Hawaii,HI,15,Honolulu,County,003,15003,008001,15003008001,2664,393391118,91077,0.75177297,20.936186203819,Relatively Low,17.7011494252874,758706.118404572,656051.781197234,0.00725918891157716,99450.887843357,3203.44893198067,0.00187207156089962,2.72492076260404E-06,0.0394839206239221,78.469596260892,88.7243884746649,December 2025
24101,T15003002302,Hawaii,HI,15,Honolulu,County,003,15003,002302,15003002302,2087,243898370,0,0.05862051,35.5344434788736,Relatively Low,29.8850574712644,1046435.32245575,794701.724483987,0.018374715995165,251733.608581761,0,0.00365766675704258,8.80436799001678E-06,0,85.3911736383493,85.4482537190967,December 2025
24102,T15003002401,Hawaii,HI,15,Honolulu,County,003,15003,002401,15003002401,2912,265210473,0,0.06600048,60.9801066303403,Relatively Moderate,51.0344827586207,1661833.5456941,1073952.60532538,0.0429110181702345,587880.949288712,0,0.00454572671181596,1.47359265694486E-05,0,79.5041924043498,80.9639327886982,December 2025
24103,T15003002403,Hawaii,HI,15,Honolulu,County,003,15003,002403,15003002403,1567,180068729,0,0.03965715,16.3609460506846,Very Low,15.1724137931034,668287.325000865,485219.352000274,0.0133626260521818,183067.977033591,0,0.00302488376995625,8.52752141173057E-06,0,80.4777227141414,84.4683861914785,December 2025
24104,T15003002404,Hawaii,HI,15,Honolulu,County,003,15003,002404,15003002404,1423,187805692,0,0.06112509,10.2062146229185,Very Low,9.19540229885057,535442.597236471,442809.900298987,0.00676151036985286,92632.6921874842,0,0.00264677758775219,4.75158845386708E-06,0,85.015383892712,90.6460704220328,December 2025
24149,T15003004702,Hawaii,HI,15,Honolulu,County,003,15003,004702,15003004702,2477,649481877,0,0.29615703,39.6563872513329,Relatively Low,34.7126436781609,1136554.62219232,1032881.46251817,0.00756738401523726,103673.16056415,0,0.00178522237967177,3.05506015956288E-06,0,78.7490898842098,77.0492193167089,December 2025
24150,T15003004801,Hawaii,HI,15,Honolulu,County,003,15003,004801,15003004801,3079,822039718,0,1.16573769,47.1815769077201,Relatively Low,40.2298850574713,1301661.62208811,1145337.48361572,0.0114105210774011,156324.138172396,0,0.00156404609841985,3.70591785560284E-06,0,69.6115273504474,46.0430713614689,December 2025
24151,T15003004802,Hawaii,HI,15,Honolulu,County,003,15003,004802,15003004802,3873,432960000,0,0.19534359,30.5611010639547,Relatively Low,26.2068965517241,946371.040253654,820769.813766756,0.00916797272495608,125601.225886898,0,0.00212805318451149,2.36715020009194E-06,0,82.5727505460695,76.8970068852342,December 2025
24152,T15003004900,Hawaii,HI,15,Honolulu,County,003,15003,004900,15003004900,3351,397146538,0,0.16044951,29.1683303191864,Relatively Low,25.2873563218391,917150.003404178,783978.696409346,0.00972053337129428,133171.306784832,0,0.00221596225010632,2.90078584640235E-06,0,82.9661554360335,88.6720654513455,December 2025
24105,T15003002500,Hawaii,HI,15,Honolulu,County,003,15003,002500,15003002500,3941,598349571,0,0.16749798,80.6820583883317,Relatively Moderate,69.8850574712644,2544816.599524,1849785.15681809,0.050732222740643,695031.451619505,0,0.00347036522545413,1.28729314236597E-05,0,82.4024708175776,86.9905937473987,December 2025
24106,T15003002600,Hawaii,HI,15,Honolulu,County,003,15003,002600,15003002600,4174,1928651249,0,0.25895064,84.4822321910891,Relatively High,75.8620689655172,2838200.34355657,2531575.06672452,0.0223814069610059,306625.27467205,0,0.00147348589714861,5.3621003739832E-06,0,66.5089132630293,76.4665311024699,December 2025
24107,T15003002701,Hawaii,HI,15,Honolulu,County,003,15003,002701,15003002701,4078,1795731621,0,0.58353555,90.7238649975339,Relatively High,83.9080459770115,3605854.40842662,2777203.25398132,0.0604854855659143,828651.151775305,0,0.0017361014979491,1.48321445723184E-05,0,68.1823519740705,70.0200967975931,December 2025
24208,T15003008002,Hawaii,HI,15,Honolulu,County,003,15003,008002,15003008002,2897,792473061,0,0.48619584,39.2888179063814,Relatively Low,33.7931034482759,1128264.58484029,999817.39591902,0.00937570723724614,128447.189241272,0,0.00141626674448163,3.23635044433764E-06,0,63.4885031824694,65.6939340967738,December 2025
24209,T15003008005,Hawaii,HI,15,Honolulu,County,003,15003,008005,15003008005,6997,807797201,0,5.16263709,76.3017591657468,Relatively Moderate,66.8965517241379,2275888.83851036,1932420.82612817,0.0250706577873209,343468.011442187,0,0.00268539540813364,3.58305813739044E-06,0,86.7299246071823,89.2488078674801,December 2025
24210,T15003008008,Hawaii,HI,15,Honolulu,County,003,15003,008008,15003008008,1655,184577491,0,0.19028529,9.27261197360077,Very Low,8.27586206896552,512112.241305134,469085.079355605,0.00314066870820654,43027.1607595296,0,0.00285286853168711,1.89768502006437E-06,0,92.2786950701083,85.7372195069744,December 2025
24153,T15003005000,Hawaii,HI,15,Honolulu,County,003,15003,005000,15003005000,4106,869129630,0,0.21377538,61.4792023862649,Relatively Moderate,51.7241379310345,1677751.82445255,1418278.30373149,0.0189396725717439,259473.515086062,0,0.00183183258433787,4.61268206813052E-06,0,75.9447589073913,80.3277323915189,December 2025
24154,T15003005100,Hawaii,HI,15,Honolulu,County,003,15003,005100,15003005100,2905,267472840,0,0.07423728,12.5032294431266,Very Low,11.0344827586207,588023.339341847,486503.016342059,0.00741024249977282,101520.322519788,0,0.00204180717315299,2.55085800336414E-06,0,78.9311130422529,88.2606162225156,December 2025
24155,T15003005200,Hawaii,HI,15,Honolulu,County,003,15003,005200,15003005200,3000,327103580,0,0.08029827,14.5289710407027,Very Low,13.3333333333333,629921.686015598,400576.88450414,0.016740496494613,229344.801321458,0,0.0013747048486769,5.58016549820433E-06,0,45.7641449608944,64.3228330538808,December 2025
24211,T15003008009,Hawaii,HI,15,Honolulu,County,003,15003,008009,15003008009,2760,535107553,0,0.38524551,31.1529699133335,Relatively Low,26.6666666666667,957502.070686249,874843.124356628,0.00603349972300955,82658.9463856208,0,0.00183526160498124,2.18605062427882E-06,0,80.2170185781056,84.6241661018158,December 2025
24212,T15003008010,Hawaii,HI,15,Honolulu,County,003,15003,008010,15003008010,2439,272320898,0,0.20046624,15.4696197477511,Very Low,14.0229885057471,649869.60072764,612282.806385412,0.00274356164881227,37586.7946422282,0,0.00252394549286035,1.12487152472828E-06,0,91.4648754022125,83.7156481514514,December 2025
24213,T15003008011,Hawaii,HI,15,Honolulu,County,003,15003,008011,15003008011,2697,592100463,0,0.59984223,47.935505084905,Relatively Low,40.9195402298851,1318485.52581274,1236006.59414316,0.0060203599844139,82478.9313195704,0,0.00234333437985879,2.23224322744305E-06,0,89.5025483242126,86.6362241803717,December 2025
24214,T15003008012,Hawaii,HI,15,Honolulu,County,003,15003,008012,15003008012,2933,423544032,0,0.31135065,15.8548042370294,Very Low,14.4827586206897,658087.536945064,584350.956644722,0.00538223217590082,73736.5806003412,0,0.0015487598077197,1.8350604077398E-06,0,69.5586819174672,81.3504096654894,December 2025
24215,T15003008013,Hawaii,HI,15,Honolulu,County,003,15003,008013,15003008013,2634,361596402,0,0.27341964,11.6764920027245,Very Low,10.5747126436782,569441.707745745,535716.66256532,0.00246168207740334,33725.0446804258,0,0.00166310600412675,9.34579376386994E-07,0,76.9088944735421,69.0271485141451,December 2025
24243,T15003008633,Hawaii,HI,15,Honolulu,County,003,15003,008633,15003008633,2726,371108131,129477,0.46645599,65.5929257580384,Relatively Moderate,56.0919540229885,1817384.59740725,1687641.31294618,0.00946979732692331,129736.223474849,7.06427342071265,0.00510491547781884,3.47388016394839E-06,6.12468542904314E-05,98.892594593325,96.1102588800495,December 2025
24244,T15003008634,Hawaii,HI,15,Honolulu,County,003,15003,008634,15003008634,2800,232625806,0,0.26712348,17.7725062827348,Very Low,16.0919540229885,696879.550002572,621988.367530294,0.00546650964213708,74891.1816722779,0,0.00300146475923148,1.95232487219181E-06,0,91.6950466214153,82.6025947462928,December 2025
24245,T15003008702,Hawaii,HI,15,Honolulu,County,003,15003,008702,15003008702,6490,686875059,49204,0.41908425,92.4031754233506,Relatively High,86.6666666666667,3921099.03544336,3360198.12140736,0.0408071903786976,559058.506372146,1842.41203675779,0.00549156356222372,6.28770267776543E-06,0.0420334923516561,96.4898889071565,96.0805298895271,December 2025
24246,T15003008704,Hawaii,HI,15,Honolulu,County,003,15003,008704,15003008704,3331,483648857,109780,0.76389846,60.0230171219203,Relatively Moderate,50.1149425287356,1633065.67425501,1290983.8254028,0.0246932675597702,338297.76504488,3784.09079469287,0.002996398092658,7.41316948657167E-06,0.0386945088113061,84.9414002865397,83.5741381565648,December 2025
24247,T15003008705,Hawaii,HI,15,Honolulu,County,003,15003,008705,15003008705,3250,327018152,0,0.31322967,27.9399675881344,Relatively Low,24.1379310344828,893211.469001775,769208.318409344,0.00905132486859714,124003.150881431,0,0.0026404684898708,2.78502303649143E-06,0,87.1926157314982,92.4678629612453,December 2025
24248,T15003008706,Hawaii,HI,15,Honolulu,County,003,15003,008706,15003008706,3591,842964755,0,1.16492103,69.1570566268173,Relatively Moderate,60.2298850574713,1950344.66980478,1851441.63096024,0.00721920002359185,98903.0407755384,0,0.0024655254226553,2.01035923798158E-06,0,91.409681283322,93.1694671375739,December 2025
24249,T15003008707,Hawaii,HI,15,Honolulu,County,003,15003,008707,15003008707,6985,450538176,0,0.31989204,84.8145712473871,Relatively High,76.7816091954023,2867640.95494973,2667482.14771617,0.0146101319331743,200158.807678557,0,0.0066462825731535,2.09164379859331E-06,0,99.436315381544,99.3090982602595,December 2025
24250,T15003008801,Hawaii,HI,15,Honolulu,County,003,15003,008801,15003008801,4056,226703522,0,0.15621606,40.7367827700402,Relatively Low,36.0919540229885,1157325.66957376,1049561.35433497,0.00786600846290379,107764.315818782,0,0.00519706849357633,1.93935119894078E-06,0,98.3230382600935,96.9295898588468,December 2025
24156,T15003005300,Hawaii,HI,15,Honolulu,County,003,15003,005300,15003005300,4235,337835440,0,0.13628394,31.6497169833478,Relatively Low,26.8965517241379,967766.597074377,785005.847690164,0.0133402006245703,182760.750024213,0,0.00260841424268951,3.14998834110279E-06,0,83.7001197829814,88.0406216926498,December 2025
24157,T15003005400,Hawaii,HI,15,Honolulu,County,003,15003,005400,15003005400,1545,49331926,0,0.03222375,0.851398642459544,Very Low,2.52873563218391,184069.420946577,122457.89857119,0.00449719136141509,61611.5221653867,0,0.00278655493460313,2.91080347017158E-06,0,74.431030838246,80.5941041465996,December 2025
24158,T15003005500,Hawaii,HI,15,Honolulu,County,003,15003,005500,15003005500,2157,160087370,0,0.08413743,3.23179181248092,Very Low,4.82758620689655,331170.932100441,256798.470727315,0.00542864676660775,74372.4608531262,0,0.00180071192584822,2.51675788901611E-06,0,70.4006858162858,72.8586208126717,December 2025
24251,T15003008802,Hawaii,HI,15,Honolulu,County,003,15003,008802,15003008802,5304,635604840,0,0.42655236,90.9704770181084,Relatively High,84.367816091954,3647166.0168548,3340477.27725563,0.022386039432049,306688.739669172,0,0.00589970373829164,4.2205956696925E-06,0,98.952486084036,98.5468469432652,December 2025
24252,T15003008906,Hawaii,HI,15,Honolulu,County,003,15003,008906,15003008906,4026,486847501,0,0.64669293,76.8642694412476,Relatively Moderate,67.3563218390805,2305920.65172961,2190597.97507037,0.00841771359382745,115322.676569236,0,0.00505101448661479,2.09083795177035E-06,0,99.3682034901473,98.4267418215547,December 2025
24253,T15003008909,Hawaii,HI,15,Honolulu,County,003,15003,008909,15003008909,3820,515037267,0,0.39168324,79.9351762688776,Relatively Moderate,69.1954022988506,2494218.22346849,2376066.24302663,0.00862423215146428,118151.980041861,0,0.0051787955538146,2.25765239567128E-06,0,99.4879864715692,98.3767971174771,December 2025
24254,T15003008912,Hawaii,HI,15,Honolulu,County,003,15003,008912,15003008912,3103,318609165,0,0.19421376,68.3573290743829,Relatively Moderate,59.3103448275862,1918087.88099604,1832883.47769629,0.00621929949855065,85204.4042197438,0,0.00645781306254362,2.00428601306821E-06,0,99.7592596942011,99.749087319991,December 2025
24216,T15003008301,Hawaii,HI,15,Honolulu,County,003,15003,008301,15003008301,4550,522338942,2967460,6.74200839,83.675458580924,Relatively High,74.4827586206897,2768053.92389762,2581601.97146916,0.0136067866601693,186412.976784304,38.9815907072032,0.00554811884672948,2.99050256267457E-06,1.47463213088521E-05,99.2296310214435,97.0663432152498,December 2025
24217,T15003008302,Hawaii,HI,15,Honolulu,County,003,15003,008302,15003008302,7253,752770119,18067,0.59758842,89.5072456960331,Relatively High,81.8390804597701,3413422.83302964,3013441.17833747,0.029195709791775,399981.224513317,0.429207959686407,0.00449375327148375,4.02532880074107E-06,2.66688181736303E-05,96.3066914061583,94.1433888670876,December 2025
24218,T15003008405,Hawaii,HI,15,Honolulu,County,003,15003,008405,15003008405,4988,529392716,50675,0.41888886,86.0711182093619,Relatively High,78.8505747126437,2987330.27511367,2360539.5958937,0.0457511049153241,626790.13690194,0.536670036130825,0.00500543937389095,9.172234345494E-06,1.18884860247846E-05,91.5036287197313,91.3821602273673,December 2025
24219,T15003008407,Hawaii,HI,15,Honolulu,County,003,15003,008407,15003008407,3778,495721098,0,0.28515396,76.8807102426193,Relatively Moderate,67.5862068965517,2306582.41242464,2209379.28186118,0.00709511905460992,97203.1308934559,0,0.00500312958237362,1.87800927861565E-06,0,99.4856377856589,99.7383848834029,December 2025
24255,T15003008913,Hawaii,HI,15,Honolulu,County,003,15003,008913,15003008913,5128,404962635,0,0.32078748,82.6608262677032,Relatively Moderate,72.4137931034483,2685223.81170459,2597059.7971521,0.00643532948550997,88164.0130524866,0,0.00719906132708672,1.25493944725233E-06,0,99.8907861051742,99.8180585780029,December 2025
24256,T15003008917,Hawaii,HI,15,Honolulu,County,003,15003,008917,15003008917,4579,770563241,10261,0.77438829,83.5803368015595,Relatively High,74.0229885057471,2760242.04846275,2610979.37833933,0.0108950737386546,149262.510075167,0.161071385598156,0.00380368050549168,2.37935657100995E-06,1.7622689890389E-05,97.5878995701905,95.0126645499626,December 2025
24257,T15003008918,Hawaii,HI,15,Honolulu,County,003,15003,008918,15003008918,5529,766428744,27638,0.91519818,92.0520468797708,Relatively High,85.5172413793103,3854524.16717742,3674190.06795183,0.0131630404460253,180333.652876847,0.44430274343403,0.0053814425914522,2.38072715609067E-06,1.80464152491482E-05,99.5737135072927,97.6478422698679,December 2025
24258,T15003008921,Hawaii,HI,15,Honolulu,County,003,15003,008921,15003008921,3121,271634712,0,0.34586253,27.9293985015384,Relatively Low,23.9080459770115,893091.816217734,820896.353885971,0.00526974173979295,72195.4614517634,0,0.00339243813002,1.68847860935372E-06,0,95.1217793644456,92.1551139809497,December 2025
24159,T15003005601,Hawaii,HI,15,Honolulu,County,003,15003,005601,15003005601,1808,172993730,0,0.06185088,8.02311106935669,Very Low,7.1264367816092,480950.567406939,375808.973780666,0.00767456879118784,105141.591716273,0,0.00243862859617939,4.2447836234446E-06,0,80.5270451182563,84.3423352716635,December 2025
24160,T15003005602,Hawaii,HI,15,Honolulu,County,003,15003,005602,15003005602,5124,537892741,0,0.30720729,51.3822016581723,Relatively Low,43.2183908045977,1400785.91412397,1124420.99355568,0.0201726219090866,276364.919048287,0,0.00234661660257031,3.93688952167967E-06,0,81.0883810508021,66.663099187804,December 2025
24161,T15003005700,Hawaii,HI,15,Honolulu,County,003,15003,005700,15003005700,2483,2389813804,0,2.31747867,93.2674918383165,Relatively High,87.1264367816092,4117157.29643439,3562290.83169204,0.0405012026325329,554866.476240004,0,0.00167330143849277,1.63113985632432E-05,0,72.7070953801348,85.9096476520043,December 2025
24162,T15003005800,Hawaii,HI,15,Honolulu,County,003,15003,005800,15003005800,3322,684910317,0,0.19872801,55.5581652065669,Relatively Moderate,46.2068965517241,1509691.43052489,1028864.12056652,0.0350968840209302,480827.311097364,0,0.00168629359803873,1.05649861592204E-05,0,60.1733330201752,73.3663919707942,December 2025
24220,T15003008408,Hawaii,HI,15,Honolulu,County,003,15003,008408,15003008408,9057,1275953976,5718,1.72989882,98.0341498931348,Very High,93.1034482758621,6759240.5075176,6572985.2458536,0.0135952696149809,186255.194280183,0.0654922191359091,0.00578277806127426,1.50107868112851E-06,1.28592615621263E-05,99.8426380440144,98.7264100460205,December 2025
24221,T15003008410,Hawaii,HI,15,Honolulu,County,003,15003,008410,15003008410,6931,638435481,0,0.7210047,90.6663221927332,Relatively High,83.448275862069,3596232.9012884,3381315.34742172,0.0156874127528161,214917.554436681,0,0.00594535152110973,2.2633693194079E-06,0,99.5009042440754,97.9118357057068,December 2025
24222,T15003008411,Hawaii,HI,15,Honolulu,County,003,15003,008411,15003008411,3609,381888273,0,0.50372634,75.4069098339479,Relatively Moderate,66.4367816091954,2227398.25357253,1785234.57173246,0.0322747213898591,442163.68324007,0,0.00524768603333412,8.94284327787728E-06,0,92.69910984804,90.3131057281819,December 2025
24321,T15003010303,Hawaii,HI,15,Honolulu,County,003,15003,010303,15003010303,5036,635802284,2820757,18.46192101,68.3772929046199,Relatively Moderate,59.5402298850575,1918753.53874706,1478327.22438533,0.0309944952445417,424624.584824601,15801.7321004441,0.00261010132984081,6.15458602949598E-06,0.00628851326012295,81.531108344881,82.3802218971853,December 2025
24322,T15003010305,Hawaii,HI,15,Honolulu,County,003,15003,010305,15003010305,5356,820562886,15343,4.11878103,75.3481926861921,Relatively Moderate,66.2068965517241,2224536.9477351,2031106.81818405,0.0141121362878634,193336.267716828,93.780234706487,0.00277862392430815,2.63482753694238E-06,0.0068618010321568,91.5834840406792,94.7831567431296,December 2025
24323,T15003010308,Hawaii,HI,15,Honolulu,County,003,15003,010308,15003010308,3427,484618530,38404,3.8561679,40.0333513399253,Relatively Low,35.4022988505747,1143434.96858254,1077423.50518308,0.00481828248027922,66010.4694106853,0.992387948626279,0.00249571682623545,1.40597679611299E-06,2.90078614663786E-05,91.2311811541443,78.4548059886079,December 2025
24324,T15003010309,Hawaii,HI,15,Honolulu,County,003,15003,010309,15003010309,3897,611567353,22060,3.5161698,52.9241139582404,Relatively Low,44.8275862068966,1439441.50299139,1337955.80885195,0.00740767000848742,101485.078713778,0.615112354030213,0.00245587553368085,1.90086476994802E-06,3.1301834717328E-05,90.100288888367,82.8879930553078,December 2025
24325,T15003010310,Hawaii,HI,15,Honolulu,County,003,15003,010310,15003010310,2497,390660028,0,1.29310389,28.0597505695563,Relatively Low,24.367816091954,895287.191827811,787638.517787887,0.00785756740958204,107648.674353924,0,0.00226327249879431,3.14680312758592E-06,0,85.0611832679616,88.0049469040229,December 2025
24326,T15003010503,Hawaii,HI,15,Honolulu,County,003,15003,010503,15003010503,2263,325394217,8443,0.53813565,14.4984381238697,Very Low,12.8735632183908,629203.023301816,495444.708600087,0.00976336634037969,133758.119070202,0.196142516951705,0.00170920534288044,4.3143465931859E-06,2.60793135157167E-05,68.5475726331118,77.7769850046972,December 2025
24327,T15003010505,Hawaii,HI,15,Honolulu,County,003,15003,010505,15003010505,3521,600196686,5213,2.17821084,46.0448129271672,Relatively Low,39.3103448275862,1276214.19872518,1138449.4147229,0.0100415727131594,137569.545675584,195.235967113589,0.00212926160037475,2.85190931927276E-06,0.0420495298543159,84.1334523334195,83.2066878337079,December 2025
24328,T15003010507,Hawaii,HI,15,Honolulu,County,003,15003,010507,15003010507,5510,812448365,0,0.49317489,51.4726260657162,Relatively Low,43.448275862069,1402811.30774337,1255625.35701306,0.0107435002978984,147185.953930308,0,0.00173489495939649,1.94981856586178E-06,0,76.4544237499119,88.1595376547394,December 2025
24329,T15003010508,Hawaii,HI,15,Honolulu,County,003,15003,010508,15003010508,2748,456099495,0,0.67811094,19.1594053127275,Very Low,17.0114942528736,723814.423811565,649069.402890901,0.0054558412458003,74745.0253406642,0,0.00159749836672249,1.98538618842806E-06,0,71.9790027479625,63.224049564173,December 2025
24330,T15003010509,Hawaii,HI,15,Honolulu,County,003,15003,010509,15003010509,2087,200322642,0,0.15747732,2.2547384738239,Very Low,3.2183908045977,288109.603175544,238374.351873503,0.00363031035759419,49735.2523020404,0,0.00133579054013012,1.73948747369152E-06,0,55.5158888601827,50.3656665834255,December 2025
24223,T15003008413,Hawaii,HI,15,Honolulu,County,003,15003,008413,15003008413,3400,237916277,0,0.18620667,52.8736172111704,Relatively Low,44.5977011494253,1438103.40868548,1352095.21488422,0.00627797044972711,86008.1950112614,0,0.00637957867267652,1.84646189697856E-06,0,99.5690161354722,98.3470681269547,December 2025
24224,T15003008414,Hawaii,HI,15,Honolulu,County,003,15003,008414,15003008414,2168,291005740,35205,0.66641445,74.2325668788313,Relatively Moderate,65.0574712643678,2172984.89757577,1832895.02627749,0.0248240182445421,340089.049577127,0.820820761505617,0.00707041514670068,1.14501929172242E-05,2.61732968178826E-05,96.4840171923809,94.7058613677714,December 2025
